@relation example

@attribute id numeric
@attribute gender {female,male}
@attribute age_category {21-24,33-36,25-28,51-80,17-20,29-32,37-50,13-16}
@attribute relationship {Single,Married,'In a relationship',Engaged}
@attribute privacy {2.0,7-10,3-4,21-64,11-20,5-6}
@attribute pos numeric
@attribute attitude numeric

@data
632,female,17-20,'In a relationship',2.0,1,0
633,female,17-20,'In a relationship',2.0,1,0
634,female,17-20,'In a relationship',2.0,2,1
635,female,17-20,'In a relationship',2.0,1,0
636,female,17-20,'In a relationship',2.0,2,1
637,female,17-20,'In a relationship',2.0,1,-1
638,female,17-20,'In a relationship',2.0,1,-1
639,female,17-20,'In a relationship',2.0,2,1
640,female,17-20,'In a relationship',2.0,1,0
641,female,17-20,'In a relationship',3-4,1,0
642,female,17-20,'In a relationship',2.0,2,1
643,female,17-20,'In a relationship',2.0,1,0
644,female,17-20,'In a relationship',2.0,1,0
645,female,17-20,'In a relationship',2.0,1,0
646,female,17-20,'In a relationship',2.0,1,0
647,female,17-20,'In a relationship',2.0,2,1
648,female,17-20,'In a relationship',2.0,1,0
649,female,17-20,'In a relationship',2.0,1,0
650,female,17-20,'In a relationship',2.0,1,0
651,female,17-20,'In a relationship',2.0,1,-1
652,female,17-20,'In a relationship',2.0,2,1
653,female,17-20,'In a relationship',2.0,2,0
654,female,17-20,'In a relationship',2.0,2,1
655,female,17-20,'In a relationship',2.0,1,-1
656,female,17-20,'In a relationship',2.0,2,1
657,female,17-20,'In a relationship',2.0,2,1
658,female,17-20,'In a relationship',2.0,3,2
659,female,17-20,'In a relationship',2.0,2,1
660,female,17-20,'In a relationship',2.0,2,0
661,female,17-20,'In a relationship',2.0,2,1
662,female,17-20,'In a relationship',2.0,1,0
663,female,17-20,'In a relationship',2.0,2,1
664,female,17-20,'In a relationship',2.0,2,1
665,male,17-20,'In a relationship',5-6,2,0
666,male,17-20,'In a relationship',5-6,2,1
667,female,17-20,'In a relationship',5-6,1,0
668,female,17-20,'In a relationship',5-6,1,0
669,male,17-20,'In a relationship',5-6,1,0
670,female,17-20,'In a relationship',5-6,2,1
671,male,17-20,'In a relationship',5-6,2,1
672,female,17-20,'In a relationship',5-6,1,0
673,female,17-20,'In a relationship',5-6,2,1
674,female,17-20,'In a relationship',5-6,1,0
675,female,17-20,'In a relationship',5-6,1,-1
676,female,17-20,'In a relationship',5-6,1,0
677,male,17-20,'In a relationship',2.0,3,2
678,male,17-20,'In a relationship',2.0,3,2
679,male,17-20,'In a relationship',2.0,1,0
680,male,17-20,'In a relationship',2.0,2,1
681,female,17-20,'In a relationship',2.0,2,1
682,male,17-20,'In a relationship',2.0,2,0
683,female,17-20,'In a relationship',2.0,1,0
684,female,17-20,'In a relationship',2.0,1,0
685,female,17-20,'In a relationship',2.0,1,0
686,female,17-20,'In a relationship',2.0,1,0
687,female,17-20,'In a relationship',2.0,1,-1
688,female,17-20,'In a relationship',2.0,1,-1
689,female,17-20,'In a relationship',2.0,1,0
690,female,17-20,'In a relationship',2.0,2,0
691,female,17-20,'In a relationship',2.0,2,1
692,female,17-20,'In a relationship',2.0,2,1
693,female,17-20,'In a relationship',2.0,2,1
694,female,17-20,'In a relationship',2.0,1,0
695,female,17-20,'In a relationship',2.0,2,0
696,female,17-20,'In a relationship',2.0,2,1
697,female,17-20,'In a relationship',2.0,2,1
698,female,17-20,'In a relationship',2.0,1,-1
699,female,17-20,'In a relationship',2.0,1,0
700,female,17-20,'In a relationship',2.0,1,0
701,female,17-20,'In a relationship',2.0,1,0
702,female,17-20,'In a relationship',2.0,2,1
703,female,17-20,'In a relationship',2.0,2,1
704,female,17-20,'In a relationship',2.0,2,0
705,female,17-20,'In a relationship',2.0,2,1
706,female,17-20,'In a relationship',2.0,2,0
707,female,17-20,'In a relationship',2.0,2,1
708,female,17-20,'In a relationship',2.0,2,1
709,female,17-20,'In a relationship',2.0,1,0
710,female,17-20,'In a relationship',2.0,2,1
711,female,17-20,'In a relationship',2.0,2,1
712,female,17-20,'In a relationship',2.0,2,1
713,female,17-20,'In a relationship',2.0,2,0
714,female,17-20,'In a relationship',2.0,2,0
715,female,17-20,'In a relationship',2.0,2,1
716,female,17-20,'In a relationship',2.0,1,-1
717,female,17-20,'In a relationship',2.0,1,0
718,female,17-20,'In a relationship',2.0,2,1
719,female,17-20,'In a relationship',2.0,2,0
720,female,17-20,'In a relationship',2.0,2,1
721,female,17-20,'In a relationship',2.0,1,0
722,female,17-20,'In a relationship',2.0,1,0
723,female,17-20,'In a relationship',2.0,1,0
724,female,17-20,'In a relationship',2.0,2,1
725,female,17-20,'In a relationship',2.0,2,1
726,female,17-20,'In a relationship',2.0,1,-1
727,female,17-20,'In a relationship',2.0,2,1
728,female,17-20,'In a relationship',2.0,2,1
729,female,17-20,'In a relationship',2.0,3,1
730,female,17-20,'In a relationship',2.0,1,0
731,female,17-20,'In a relationship',2.0,1,0
732,female,17-20,'In a relationship',2.0,2,1
733,female,17-20,'In a relationship',2.0,1,0
734,female,17-20,'In a relationship',2.0,1,0
735,male,17-20,'In a relationship',2.0,2,1
736,female,17-20,'In a relationship',2.0,2,1
737,male,17-20,'In a relationship',2.0,2,1
738,male,17-20,'In a relationship',2.0,2,0
739,female,17-20,'In a relationship',2.0,2,1
740,male,17-20,'In a relationship',2.0,1,0
741,female,17-20,'In a relationship',2.0,2,1
742,female,17-20,'In a relationship',2.0,2,0
743,male,17-20,'In a relationship',2.0,3,2
744,female,17-20,Single,2.0,2,1
745,female,17-20,'In a relationship',2.0,2,1
746,female,17-20,'In a relationship',2.0,2,1
747,female,17-20,'In a relationship',2.0,1,-1
748,female,17-20,'In a relationship',2.0,1,0
749,female,17-20,'In a relationship',2.0,1,0
750,female,17-20,'In a relationship',2.0,1,0
751,female,17-20,Single,2.0,1,0
752,female,17-20,'In a relationship',2.0,1,0
753,female,17-20,'In a relationship',2.0,1,0
754,female,17-20,Single,2.0,1,0
755,female,17-20,'In a relationship',2.0,2,1
756,female,17-20,'In a relationship',2.0,2,1
757,female,17-20,'In a relationship',2.0,2,1
758,female,17-20,'In a relationship',2.0,2,1
759,female,17-20,Single,2.0,3,2
760,male,21-24,Single,2.0,1,0
761,male,21-24,Single,2.0,1,0
762,female,17-20,'In a relationship',2.0,2,1
763,female,17-20,'In a relationship',2.0,1,0
764,male,21-24,Single,2.0,1,0
765,female,17-20,'In a relationship',2.0,2,1
766,male,21-24,Single,2.0,2,1
767,female,17-20,'In a relationship',2.0,2,1
768,male,21-24,Single,2.0,2,1
769,female,17-20,'In a relationship',2.0,1,0
770,male,21-24,Single,2.0,1,0
771,male,21-24,Single,2.0,2,1
772,female,17-20,'In a relationship',2.0,2,1
773,male,21-24,Single,2.0,2,1
774,female,17-20,'In a relationship',2.0,2,1
775,female,17-20,'In a relationship',2.0,2,1
776,female,17-20,'In a relationship',2.0,1,-1
777,female,17-20,'In a relationship',2.0,2,0
778,female,17-20,'In a relationship',2.0,2,0
779,female,17-20,'In a relationship',2.0,2,1
780,female,17-20,'In a relationship',2.0,2,1
781,female,17-20,'In a relationship',2.0,1,0
782,female,17-20,'In a relationship',2.0,1,0
783,female,17-20,'In a relationship',2.0,1,0
784,female,17-20,'In a relationship',2.0,2,1
785,female,17-20,'In a relationship',2.0,2,1
786,female,17-20,'In a relationship',2.0,1,0
787,female,17-20,'In a relationship',2.0,2,1
788,male,21-24,Single,2.0,2,1
789,female,17-20,'In a relationship',2.0,2,1
790,male,21-24,Single,2.0,1,-1
791,male,21-24,Single,2.0,1,0
792,male,21-24,Single,2.0,1,-1
793,male,21-24,Single,2.0,2,1
794,female,17-20,'In a relationship',2.0,2,1
795,male,21-24,Single,2.0,2,1
796,male,21-24,Single,2.0,1,0
797,male,21-24,Single,2.0,1,0
798,female,17-20,'In a relationship',2.0,1,-1
799,male,21-24,Single,2.0,1,0
800,male,21-24,Single,2.0,1,0
801,female,17-20,'In a relationship',2.0,1,-1
802,male,21-24,Single,2.0,1,0
803,female,17-20,'In a relationship',2.0,1,0
804,male,21-24,Single,2.0,1,0
805,female,17-20,'In a relationship',2.0,1,0
806,female,17-20,'In a relationship',2.0,1,0
807,male,21-24,Single,2.0,1,0
808,female,17-20,'In a relationship',2.0,1,0
809,male,21-24,Single,2.0,1,0
810,female,17-20,'In a relationship',2.0,1,-1
811,male,21-24,Single,2.0,1,0
812,female,17-20,'In a relationship',2.0,1,-1
813,female,17-20,'In a relationship',2.0,1,-2
814,female,17-20,'In a relationship',2.0,2,1
815,male,21-24,Single,2.0,1,0
816,male,21-24,Single,2.0,1,0
817,female,17-20,'In a relationship',2.0,1,-1
818,male,21-24,Single,2.0,1,0
819,female,17-20,'In a relationship',2.0,2,1
820,female,17-20,'In a relationship',2.0,2,1
821,male,21-24,Single,2.0,1,0
822,male,21-24,Single,2.0,1,0
823,male,21-24,Single,2.0,1,0
824,female,17-20,'In a relationship',2.0,2,1
825,male,21-24,Single,2.0,1,0
826,female,17-20,'In a relationship',2.0,2,1
827,female,17-20,'In a relationship',2.0,1,0
828,male,21-24,Single,2.0,1,0
829,female,17-20,'In a relationship',2.0,4,3
830,female,17-20,'In a relationship',2.0,2,1
831,male,21-24,Single,2.0,1,0
832,female,17-20,'In a relationship',2.0,3,2
833,male,21-24,Single,2.0,2,1
834,male,21-24,Single,2.0,1,0
835,female,17-20,'In a relationship',2.0,2,1
836,male,21-24,Single,2.0,1,0
837,male,21-24,Single,2.0,2,1
838,female,17-20,'In a relationship',2.0,1,0
839,female,17-20,'In a relationship',2.0,1,0
840,male,21-24,Single,2.0,1,0
841,female,17-20,'In a relationship',2.0,1,0
842,male,21-24,Single,2.0,2,1
843,female,17-20,'In a relationship',2.0,3,1
844,female,17-20,'In a relationship',2.0,2,1
845,female,17-20,'In a relationship',2.0,2,1
846,female,17-20,'In a relationship',2.0,2,0
847,female,17-20,'In a relationship',2.0,2,1
848,female,17-20,'In a relationship',2.0,2,1
849,female,17-20,'In a relationship',2.0,2,1
850,female,17-20,'In a relationship',2.0,2,0
851,female,17-20,'In a relationship',2.0,1,-1
852,female,17-20,'In a relationship',2.0,3,2
853,female,17-20,'In a relationship',2.0,2,1
854,female,17-20,'In a relationship',2.0,1,-1
855,female,17-20,'In a relationship',2.0,2,1
856,female,17-20,'In a relationship',2.0,2,0
857,female,17-20,'In a relationship',2.0,2,1
858,female,17-20,'In a relationship',2.0,2,1
859,female,17-20,'In a relationship',2.0,2,1
860,female,17-20,'In a relationship',2.0,2,1
861,female,17-20,'In a relationship',2.0,2,0
862,female,17-20,'In a relationship',2.0,2,1
863,female,17-20,'In a relationship',2.0,2,1
864,female,17-20,'In a relationship',2.0,1,0
865,male,17-20,'In a relationship',2.0,2,1
866,female,17-20,'In a relationship',2.0,1,-1
867,male,17-20,'In a relationship',2.0,2,1
868,male,17-20,'In a relationship',2.0,1,0
869,female,17-20,'In a relationship',2.0,1,0
870,male,17-20,'In a relationship',2.0,2,1
871,male,17-20,'In a relationship',2.0,2,1
872,female,17-20,'In a relationship',2.0,2,0
873,female,17-20,'In a relationship',2.0,1,-1
874,male,17-20,'In a relationship',2.0,2,0
875,female,17-20,'In a relationship',2.0,1,0
876,male,17-20,'In a relationship',2.0,1,0
877,female,17-20,'In a relationship',2.0,2,1
878,female,17-20,'In a relationship',2.0,2,1
879,male,21-24,Single,2.0,2,1
880,female,17-20,'In a relationship',2.0,2,1
881,female,17-20,'In a relationship',2.0,2,1
882,male,21-24,Single,2.0,1,0
883,male,21-24,Single,2.0,2,1
884,female,17-20,'In a relationship',2.0,2,1
885,female,17-20,'In a relationship',2.0,1,0
886,male,21-24,Single,2.0,2,1
887,female,17-20,'In a relationship',2.0,1,0
888,female,17-20,'In a relationship',2.0,1,0
889,male,21-24,Single,2.0,2,1
890,female,17-20,'In a relationship',2.0,2,1
891,male,21-24,Single,2.0,2,1
892,female,17-20,'In a relationship',2.0,2,0
893,male,21-24,Single,2.0,1,0
894,male,21-24,Single,2.0,1,0
895,female,17-20,'In a relationship',2.0,3,1
896,male,21-24,Single,2.0,1,0
897,female,17-20,'In a relationship',2.0,2,1
898,female,17-20,'In a relationship',2.0,2,1
899,female,17-20,'In a relationship',2.0,1,-1
900,female,17-20,'In a relationship',2.0,2,1
901,female,17-20,'In a relationship',2.0,2,1
902,female,17-20,'In a relationship',2.0,3,2
903,female,17-20,'In a relationship',2.0,2,1
904,female,17-20,'In a relationship',2.0,2,1
905,female,21-24,'In a relationship',2.0,1,0
906,female,21-24,'In a relationship',2.0,1,0
907,female,21-24,'In a relationship',2.0,1,0
908,female,21-24,'In a relationship',2.0,1,-1
909,female,21-24,'In a relationship',2.0,2,1
910,female,21-24,'In a relationship',2.0,1,0
911,female,21-24,'In a relationship',2.0,1,0
912,female,21-24,'In a relationship',2.0,1,0
913,female,21-24,'In a relationship',2.0,1,0
914,female,21-24,'In a relationship',2.0,2,1
915,female,21-24,'In a relationship',2.0,2,1
916,female,21-24,'In a relationship',2.0,1,0
917,male,25-28,Single,5-6,2,1
918,female,21-24,Single,2.0,1,0
919,female,21-24,Single,2.0,1,0
920,female,21-24,Single,2.0,1,0
921,female,21-24,Single,2.0,2,1
922,female,21-24,Single,2.0,2,1
923,female,21-24,Single,2.0,2,1
924,female,21-24,Single,2.0,1,0
925,female,21-24,Single,2.0,2,1
926,female,25-28,'In a relationship',2.0,1,0
927,female,25-28,'In a relationship',2.0,1,0
928,female,25-28,'In a relationship',2.0,1,0
929,female,25-28,'In a relationship',2.0,2,1
930,female,25-28,'In a relationship',2.0,1,0
931,female,25-28,'In a relationship',2.0,1,0
932,female,25-28,'In a relationship',2.0,1,0
933,female,25-28,'In a relationship',2.0,1,0
934,female,25-28,'In a relationship',2.0,1,-1
935,female,25-28,'In a relationship',2.0,2,1
936,female,25-28,'In a relationship',2.0,1,0
937,female,25-28,'In a relationship',2.0,2,1
938,female,25-28,'In a relationship',2.0,2,1
939,female,25-28,'In a relationship',2.0,1,0
940,male,29-32,Married,2.0,1,-3
941,male,29-32,Married,2.0,1,0
942,male,29-32,Married,2.0,1,0
943,male,29-32,Engaged,2.0,2,-2
944,male,29-32,Married,2.0,1,0
945,male,29-32,Married,2.0,2,1
946,male,29-32,Married,2.0,1,0
947,male,29-32,Engaged,2.0,1,0
948,male,29-32,Married,2.0,1,0
949,male,29-32,Married,2.0,1,0
950,male,29-32,Married,2.0,1,0
951,male,29-32,Married,2.0,1,0
952,male,29-32,Engaged,2.0,1,-1
953,male,29-32,Married,2.0,2,1
954,male,29-32,Married,2.0,2,0
955,male,29-32,Engaged,2.0,2,1
956,male,29-32,Engaged,2.0,2,1
957,male,29-32,Engaged,2.0,1,0
958,male,29-32,Engaged,2.0,1,0
959,male,29-32,Engaged,2.0,1,0
960,male,29-32,Engaged,2.0,1,0
961,male,29-32,Engaged,2.0,1,0
962,male,29-32,Married,2.0,1,0
963,male,29-32,Married,2.0,1,0
964,male,29-32,Engaged,2.0,1,0
965,male,29-32,Married,11-20,1,0
966,male,29-32,Married,11-20,1,0
967,female,33-36,Married,11-20,1,0
968,male,29-32,Married,11-20,1,0
969,male,29-32,Married,11-20,1,0
970,male,29-32,Married,11-20,1,0
971,female,33-36,Married,11-20,1,0
972,male,29-32,Married,2.0,1,0
973,male,29-32,Married,2.0,2,1
974,male,29-32,Married,2.0,1,0
975,male,29-32,Married,2.0,1,0
976,male,29-32,Married,2.0,1,0
977,male,29-32,Married,2.0,1,-1
978,male,29-32,Married,2.0,1,-1
979,male,29-32,Married,2.0,1,0
980,male,29-32,Married,2.0,1,0
981,male,29-32,Married,2.0,1,0
982,male,29-32,Married,2.0,1,0
983,male,29-32,Married,2.0,1,0
984,male,29-32,Married,2.0,2,1
985,male,29-32,Married,2.0,1,0
986,male,29-32,Married,2.0,1,0
987,male,29-32,Married,2.0,1,0
988,male,29-32,Married,2.0,1,-1
989,male,29-32,Married,2.0,1,-1
990,male,29-32,Married,2.0,2,1
991,male,29-32,Married,2.0,1,0
992,male,29-32,Married,2.0,2,1
993,male,29-32,Married,2.0,1,0
994,male,29-32,Married,3-4,1,0
995,male,29-32,Married,2.0,1,0
996,male,29-32,Married,2.0,1,0
997,male,29-32,Married,2.0,1,0
998,male,29-32,Married,2.0,1,0
999,male,29-32,Married,2.0,1,0
1000,male,29-32,Married,2.0,1,0
1001,male,29-32,Married,2.0,1,0
1002,male,29-32,Married,2.0,1,0
1003,male,29-32,Married,2.0,1,0
1004,male,29-32,Married,2.0,1,0
1005,male,29-32,Married,2.0,1,0
1006,male,29-32,Married,2.0,1,-1
1007,male,29-32,Married,2.0,1,0
1008,male,29-32,Married,3-4,2,1
1009,male,29-32,Married,3-4,1,0
1010,male,29-32,Married,2.0,1,0
1011,male,29-32,Married,2.0,2,1
1012,male,29-32,Married,2.0,1,0
1013,male,29-32,Married,2.0,2,1
1014,male,29-32,Married,2.0,1,0
1015,male,29-32,Married,2.0,1,0
1016,male,29-32,Married,2.0,2,1
1017,male,29-32,Married,2.0,1,0
1018,male,29-32,Married,2.0,1,0
1019,male,29-32,Married,2.0,2,0
1020,male,29-32,Married,2.0,1,0
1021,male,29-32,Married,2.0,1,0
1022,male,29-32,Married,2.0,1,0
1023,male,29-32,Married,2.0,1,0
1024,male,29-32,Married,2.0,1,0
1025,male,29-32,Married,2.0,1,0
1026,male,29-32,Married,2.0,1,0
1027,male,29-32,Married,2.0,1,0
1028,male,29-32,Married,2.0,1,0
1029,male,29-32,Married,2.0,1,0
1030,male,29-32,Married,2.0,1,0
1031,male,29-32,Married,2.0,1,0
1032,male,29-32,Married,2.0,1,0
1033,male,29-32,Married,2.0,1,0
1034,male,29-32,Married,2.0,1,0
1035,male,29-32,Married,2.0,1,0
1036,male,29-32,Married,2.0,1,0
1037,male,29-32,Married,2.0,1,-3
1038,male,29-32,Married,2.0,1,0
1039,male,29-32,Married,2.0,1,0
1040,male,29-32,Married,2.0,1,0
1041,male,29-32,Married,2.0,1,0
1042,male,29-32,Married,2.0,1,0
1043,male,29-32,Married,2.0,1,0
1044,male,29-32,Married,2.0,1,0
1045,female,29-32,Married,3-4,2,1
1046,female,29-32,Married,3-4,2,1
1047,female,29-32,Married,3-4,1,0
1048,female,29-32,Married,3-4,1,0
1049,male,29-32,Married,3-4,2,1
1050,female,29-32,Married,3-4,1,0
1051,female,29-32,Married,3-4,1,0
1052,female,29-32,Married,3-4,1,0
1053,female,29-32,Married,3-4,1,0
1054,female,29-32,Married,3-4,1,0
1055,male,29-32,Married,2.0,2,0
1056,male,29-32,Married,2.0,1,0
1057,male,29-32,Married,2.0,2,0
1058,male,29-32,Married,2.0,1,0
1059,male,29-32,Married,2.0,1,0
1060,male,29-32,Married,2.0,1,0
1061,male,29-32,Married,2.0,1,0
1062,male,29-32,Married,2.0,1,0
1063,male,29-32,Married,2.0,1,0
1064,male,29-32,Married,2.0,1,0
1065,male,29-32,Married,2.0,1,0
1066,male,29-32,Married,2.0,1,0
1067,male,29-32,Married,2.0,2,1
1068,male,29-32,Married,2.0,1,0
1069,male,29-32,Married,2.0,1,0
1070,male,29-32,Married,2.0,1,0
1071,male,29-32,Married,2.0,1,0
1072,male,29-32,Married,2.0,1,0
1073,male,29-32,Married,2.0,1,0
1074,male,29-32,Married,2.0,1,0
1075,male,29-32,Married,2.0,1,0
1076,male,29-32,Married,2.0,2,1
1077,male,29-32,Married,2.0,1,0
1078,male,29-32,Married,2.0,1,0
1079,male,29-32,Married,2.0,3,2
1080,male,29-32,Married,2.0,1,0
1081,male,29-32,Married,2.0,2,1
1082,male,29-32,Married,2.0,1,0
1083,male,29-32,Married,2.0,1,0
1084,male,29-32,Married,2.0,1,0
1085,male,29-32,Married,2.0,1,0
1086,male,29-32,Married,2.0,1,0
1087,male,29-32,Married,2.0,1,0
1088,male,29-32,Married,2.0,1,0
1089,male,29-32,Married,2.0,1,0
1090,male,29-32,Married,2.0,1,0
1091,male,29-32,Married,2.0,1,0
1092,male,29-32,Married,2.0,1,0
1093,male,29-32,Married,2.0,1,0
1094,male,29-32,Married,2.0,1,0
1095,male,29-32,Married,2.0,1,-2
1096,male,29-32,Married,2.0,1,0
1097,male,29-32,Married,2.0,1,0
1098,male,29-32,Married,2.0,2,1
1099,male,29-32,Married,2.0,2,1
1100,male,29-32,Married,3-4,1,0
1101,male,29-32,Married,3-4,1,0
1102,male,29-32,Married,3-4,1,0
1103,male,29-32,Married,3-4,1,0
1104,male,29-32,Married,3-4,1,0
1105,male,29-32,Married,3-4,1,0
1106,male,29-32,Married,3-4,1,0
1107,male,29-32,Married,3-4,1,0
1108,male,29-32,Married,3-4,1,0
1109,male,29-32,Married,3-4,1,0
1110,male,29-32,Married,3-4,1,0
1111,female,29-32,Married,2.0,1,0
1112,female,29-32,Married,2.0,1,0
1113,female,29-32,Married,2.0,1,0
1114,female,29-32,Married,2.0,1,0
1115,male,29-32,Married,2.0,1,0
1116,female,29-32,Married,2.0,1,0
1117,female,29-32,Married,2.0,1,0
1118,female,29-32,Married,2.0,1,0
1119,male,29-32,Married,2.0,1,0
1120,male,29-32,Married,2.0,1,0
1121,female,29-32,Married,2.0,1,0
1122,male,29-32,Married,2.0,1,0
1123,female,29-32,Married,2.0,1,0
1124,male,29-32,Married,2.0,1,0
1125,female,29-32,Married,2.0,1,0
1126,female,29-32,Married,2.0,1,0
1127,female,29-32,Married,2.0,1,0
1128,male,29-32,Married,2.0,1,0
1129,male,29-32,Married,2.0,1,0
1130,male,29-32,Married,3-4,1,0
1131,female,29-32,Married,3-4,1,0
1132,female,29-32,Married,3-4,1,0
1133,male,29-32,Married,3-4,1,0
1134,female,29-32,Married,3-4,1,0
1135,male,29-32,Married,3-4,1,0
1136,female,29-32,Married,3-4,1,0
1137,female,29-32,Married,3-4,1,0
1138,male,29-32,Married,3-4,1,0
1139,female,29-32,Married,3-4,1,0
1140,female,29-32,Married,3-4,1,0
1141,male,29-32,Married,3-4,1,0
1142,male,29-32,Married,3-4,1,0
1143,male,29-32,Married,3-4,1,0
1144,female,29-32,Married,3-4,1,0
1145,female,29-32,Married,3-4,1,0
1146,female,29-32,Married,3-4,1,0
1147,female,29-32,Married,3-4,1,0
1148,female,29-32,Married,3-4,3,2
1149,female,29-32,Married,3-4,1,0
1150,male,29-32,Married,2.0,1,0
1151,male,29-32,Married,2.0,1,0
1152,male,29-32,Married,2.0,1,0
1153,male,29-32,Married,2.0,1,0
